userid|query|service_class|dimension|segment|step|step_label|query_cpu_time|query_blocks_read|query_execution_time|query_cpu_usage_percent|query_temp_blocks_to_disk|segment_execution_time|cpu_skew|io_skew|scan_row_count|join_row_count|nested_loop_join_row_count|return_row_count|spectrum_scan_row_count|spectrum_scan_size_mb|query_queue_time|service_class_name
100|832674|6|step|5|2|project|||125|||||||||||||Default queue                                                   
100|832674|6|step|1|5|dist|||125|||||||||||||Default queue                                                   
100|832674|6|step|5|0|scan|||125||||||16636238720|||||||Default queue                                                   
100|832674|6|step|0|0|scan|||125||||||18000048306|||||||Default queue                                                   
100|832674|6|step|5|5|project|||125|||||||||||||Default queue                                                   
100|832674|6|step|0|8|hash|||125|||||||||||||Default queue                                                   
100|832674|6|step|1|4|project|||125|||||||||||||Default queue                                                   
100|832674|6|step|3|2|project|||125|||||||||||||Default queue                                                   
100|832674|6|step|2|0|scan|||125||||||1024|||||||Default queue                                                   
100|832674|6|step|0|5|project|||125|||||||||||||Default queue                                                   
100|832674|6|step|3|3|hjoin|||125|||||||11392||||||Default queue                                                   
100|832674|6|step|2|1|project|||125|||||||||||||Default queue                                                   
100|832674|6|step|5|3|hjoin|||125|||||||119613||||||Default queue                                                   
100|832674|6|step|0|1|project|||125|||||||||||||Default queue                                                   
100|832674|6|step|0|2|project|||125|||||||||||||Default queue                                                   
100|832674|6|step|0|10|aggr|||125|||||||||||||Default queue                                                   
100|832674|6|step|1|0|scan|||125||||||4236483592|||||||Default queue                                                   
100|832674|6|step|0|6|project|||125|||||||||||||Default queue                                                   
100|832674|6|step|5|4|project|||125|||||||||||||Default queue                                                   
100|832674|6|step|1|3|hjoin|||125|||||||17366||||||Default queue                                                   
100|832674|6|step|0|3|aggr|||125|||||||||||||Default queue                                                   
100|832674|6|step|3|5|dist|||125|||||||||||||Default queue                                                   
100|832674|6|step|5|6|aggr|||125|||||||||||||Default queue                                                   
100|832695|6|query||||1079|195948|72|47.60||||||||||||Default queue                                                   
100|832695|6|segment|0|||||72|||72|1.01|1.01||||||||Default queue                                                   
100|832695|6|segment|1|||||72|||72|1.60|||||||||Default queue                                                   
100|832695|6|step|0|2|project|||72|||||||||||||Default queue                                                   
100|832695|6|step|0|0|scan|||72||||||17706305278|||||||Default queue                                                   
100|832695|6|step|0|1|project|||72|||||||||||||Default queue                                                   
100|832713|6|query||||1002|84370|67|48.60||||||||||||Default queue                                                   
100|832713|6|segment|0|||||67|||1|7.11|5.94||||||||Default queue                                                   
100|832713|6|segment|1|||||67|||65|1.01|1.00||||||||Default queue                                                   
100|832713|6|segment|2|||||67|||66|1.60|||||||||Default queue                                                   
100|832713|6|step|1|2|project|||67|||||||||||||Default queue                                                   
100|832713|6|step|0|1|project|||67|||||||||||||Default queue                                                   
100|832713|6|step|0|2|project|||67|||||||||||||Default queue                                                   
100|832713|6|step|1|6|hjoin|||67|||||||150664895||||||Default queue                                                   
100|832713|6|step|1|13|project|||67|||||||||||||Default queue                                                   
100|832713|6|step|1|0|scan|||67||||||18000048306|||||||Default queue                                                   
100|832713|6|step|1|4|project|||67|||||||||||||Default queue                                                   
100|832713|6|step|1|8|project|||67|||||||||||||Default queue                                                   
100|832713|6|step|1|1|project|||67|||||||||||||Default queue                                                   
100|832713|6|step|1|9|aggr|||67|||||||||||||Default queue                                                   
100|832713|6|step|1|12|aggr|||67|||||||||||||Default queue                                                   
100|832713|6|step|1|3|aggr|||67|||||||||||||Default queue                                                   
100|832713|6|step|0|3|hash|||67|||||||||||||Default queue                                                   
100|832713|6|step|1|5|project|||67|||||||||||||Default queue                                                   
100|832713|6|step|1|10|dist|||67|||||||||||||Default queue                                                   
100|832713|6|step|0|0|scan|||67||||||23794560|||||||Default queue                                                   
100|832713|6|step|1|7|project|||67|||||||||||||Default queue                                                   
100|832756|6|query||||1018|246312|71|63.44||||||||||||Default queue                                                   
100|832756|6|segment|2|||||71|||1|2.20|2.01||||||||Default queue                                                   
100|832756|6|segment|3|||||71|||34|1.03|1.01||||||||Default queue                                                   
100|832756|6|segment|1|||||71|||35|1.02|1.01||||||||Default queue                                                   
100|832756|6|segment|4|||||71|||34|1.35|||||||||Default queue                                                   
100|832756|6|segment|0|||||71|||1|2.04|1.83||||||||Default queue                                                   
100|832756|6|step|0|3|hash|||71|||||||||||||Default queue                                                   
100|832756|6|step|3|6|hjoin|||71|||||||22460464||||||Default queue                                                   
100|832756|6|step|0|1|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|0|2|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|2|3|hash|||71|||||||||||||Default queue                                                   
100|832756|6|step|1|2|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|2|1|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|1|1|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|3|5|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|4|0|scan|||71||||||8908800|||||||Default queue                                                   
100|832756|6|step|3|1|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|3|2|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|0|0|scan|||71||||||106179264|||||||Default queue                                                   
100|832756|6|step|3|4|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|1|4|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|3|7|unique|||71|||||||||||||Default queue                                                   
100|832756|6|step|1|5|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|4|1|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|2|0|scan|||71||||||101313152|||||||Default queue                                                   
100|832756|6|step|1|0|scan|||71||||||17700538368|||||||Default queue                                                   
100|832756|6|step|3|3|hjoin|||71|||||||877206240||||||Default queue                                                   
100|832756|6|step|2|2|project|||71|||||||||||||Default queue                                                   
100|832756|6|step|1|3|hjoin|||71|||||||553881925||||||Default queue                                                   
100|832756|6|step|3|0|scan|||71||||||17775487040|||||||Default queue                                                   
100|832756|6|step|1|6|hash|||71|||||||||||||Default queue                                                   
100|832795|6|query||||1026|84558|76|45.93||||||||||||Default queue                                                   
100|832795|6|segment|1|||||76|||74|1.13|1.00||||||||Default queue                                                   
100|832795|6|segment|2|||||76|||75|1.52|||||||||Default queue                                                   
100|832795|6|segment|0|||||76|||1|2.56|2.73||||||||Default queue                                                   
100|832795|6|step|1|7|project|||76|||||||||||||Default queue                                                   
100|832795|6|step|0|0|scan|||76||||||40668480|||||||Default queue                                                   
100|832795|6|step|1|5|project|||76|||||||||||||Default queue                                                   
100|832795|6|step|0|2|project|||76|||||||||||||Default queue                                                   
100|832795|6|step|0|3|hash|||76|||||||||||||Default queue                                                   
100|832795|6|step|1|8|project|||76|||||||||||||Default queue                                                   
100|832795|6|step|1|0|scan|||76||||||18000048306|||||||Default queue                                                   
100|832795|6|step|1|13|project|||76|||||||||||||Default queue                                                   
100|832795|6|step|1|1|project|||76|||||||||||||Default queue                                                   
100|832795|6|step|1|3|aggr|||76|||||||||||||Default queue                                                   
100|832795|6|step|1|4|project|||76|||||||||||||Default queue                                                   
100|832795|6|step|1|2|project|||76|||||||||||||Default queue                                                   
100|832795|6|step|1|12|aggr|||76|||||||||||||Default queue                                                   
100|832795|6|step|0|1|project|||76|||||||||||||Default queue                                                   
100|832795|6|step|1|6|hjoin|||76|||||||152880826||||||Default queue                                                   
100|832835|6|query||||1072|195010|71|47.91||||||||||||Default queue                                                   
100|832835|6|segment|1|||||71|||71|1.52|||||||||Default queue                                                   
100|832835|6|segment|0|||||71|||71|1.01|1.01||||||||Default queue                                                   
100|832835|6|step|0|1|project|||71|||||||||||||Default queue                                                   
100|832835|6|step|0|2|project|||71|||||||||||||Default queue                                                   
100|832835|6|step|0|0|scan|||71||||||17623127076|||||||Default queue                                                   
100|832847|6|query||||1484|225246|114|78.91|78864|||||||||||Default queue                                                   
100|832847|6|segment|5|||||114|||12|1.12|1.03||||||||Default queue                                                   
100|832847|6|segment|0|||||114|||91|1.03|1.00||||||||Default queue                                                   
100|832847|6|segment|1|||||114|||9|1.04|1.02||||||||Default queue                                                   
100|832847|6|segment|2|||||114|||9||||||||||Default queue                                                   
100|832847|6|segment|4|||||114|||2||||||||||Default queue                                                   
100|832847|6|segment|3|||||114|||2|1.35|1.38||||||||Default queue                                                   
100|832847|6|step|3|5|dist|||114|||||||||||||Default queue                                                   
100|832847|6|step|0|0|scan|||114||||||18000048306|||||||Default queue                                                   
100|832847|6|step|5|0|scan|||114||||||17346660480|||||||Default queue                                                   
100|832847|6|step|0|8|hash|||114|||||||||||||Default queue                                                   
100|832847|6|step|0|6|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|3|0|scan|||114||||||304583044|||||||Default queue                                                   
100|832847|6|step|0|3|aggr|||114|||||||||||||Default queue                                                   
100|832847|6|step|3|2|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|1|4|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|5|2|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|1|1|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|0|1|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|3|3|hjoin|||114|||||||21147||||||Default queue                                                   
100|832847|6|step|1|5|dist|||114|||||||||||||Default queue                                                   
100|832847|6|step|0|10|aggr|||114|||||||||||||Default queue                                                   
100|832847|6|step|0|2|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|2|0|scan|||114||||||8192|||||||Default queue                                                   
100|832847|6|step|0|5|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|5|3|hjoin|||114|||||||211247||||||Default queue                                                   
100|832847|6|step|3|4|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|1|0|scan|||114||||||4343374560|||||||Default queue                                                   
100|832847|6|step|1|3|hjoin|||114|||||||30223||||||Default queue                                                   
100|832847|6|step|5|4|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|2|1|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|0|7|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|0|11|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|1|2|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|5|1|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|2|2|hash|||114|||||||||||||Default queue                                                   
100|832847|6|step|3|1|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|5|5|project|||114|||||||||||||Default queue                                                   
100|832847|6|step|5|6|aggr|||114|||||||||||||Default queue                                                   
100|832881|6|query||||2093|347440|129|59.71||||||||||||Default queue                                                   
100|832881|6|segment|7|||||129|||51|1.07|||||||||Default queue                                                   
100|832881|6|segment|9|||||129|||23|1.03|||||||||Default queue                                                   
100|832881|6|segment|5|||||129|||50|1.03|1.01||||||||Default queue                                                   
100|832881|6|segment|4|||||129|||6|4.43|||||||||Default queue                                                   
100|832881|6|segment|10|||||129|||23|5.33|||||||||Default queue                                                   
100|832881|6|segment|6|||||129|||50|1.02|1.02||||||||Default queue                                                   
100|832881|6|segment|3|||||129|||5|1.07|1.07||||||||Default queue                                                   
100|832881|6|segment|8|||||129|||22|1.04|1.02||||||||Default queue                                                   
100|832881|6|step|8|3|hjoin|||129|||||||955971998||||||Default queue                                                   
100|832881|6|step|3|0|scan|||129||||||533851375|||||||Default queue                                                   
100|832881|6|step|4|2|hash|||129|||||||||||||Default queue                                                   
100|832881|6|step|5|5|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|4|1|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|3|1|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|5|2|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|8|0|scan|||129||||||2345305460|||||||Default queue                                                   
100|832881|6|step|6|3|hjoin|||129|||||||968309328||||||Default queue                                                   
100|832881|6|step|7|2|hash|||129|||||||||||||Default queue                                                   
100|832881|6|step|8|2|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|6|1|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|6|2|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|7|0|scan|||129||||||978345224|||||||Default queue                                                   
100|832881|6|step|6|4|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|9|0|scan|||129||||||973515776|||||||Default queue                                                   
100|832881|6|step|6|5|dist|||129|||||||||||||Default queue                                                   
100|832881|6|step|9|3|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|9|4|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|5|0|scan|||129||||||17837974848|||||||Default queue                                                   
100|832881|6|step|3|2|bcast|||129|||||||||||||Default queue                                                   
100|832881|6|step|8|1|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|4|0|scan|||129||||||126106602|||||||Default queue                                                   
100|832881|6|step|5|1|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|7|1|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|5|4|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|5|3|hjoin|||129|||||||969575659||||||Default queue                                                   
100|832881|6|step|8|5|dist|||129|||||||||||||Default queue                                                   
100|832881|6|step|5|6|hash|||129|||||||||||||Default queue                                                   
100|832881|6|step|9|1|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|8|4|project|||129|||||||||||||Default queue                                                   
100|832881|6|step|6|0|scan|||129||||||4453887996|||||||Default queue                                                   
100|832881|6|step|9|2|hjoin|||129|||||||973512055||||||Default queue                                                   
100|832948|6|query||||1018|245984|71|62.78||||||||||||Default queue                                                   
100|832948|6|segment|4|||||71|||35|1.80|||||||||Default queue                                                   
100|832948|6|segment|1|||||71|||35|1.03|1.01||||||||Default queue                                                   
100|832948|6|segment|0|||||71|||1|2.28|2.19||||||||Default queue                                                   
100|832948|6|segment|3|||||71|||34|1.03|1.02||||||||Default queue                                                   
100|832948|6|segment|2|||||71|||1|2.07|1.92||||||||Default queue                                                   
100|832948|6|step|1|3|hjoin|||71|||||||554234867||||||Default queue                                                   
100|832948|6|step|2|2|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|4|1|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|0|1|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|0|3|hash|||71|||||||||||||Default queue                                                   
100|832948|6|step|3|3|hjoin|||71|||||||877745768||||||Default queue                                                   
100|832948|6|step|1|2|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|1|4|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|2|3|hash|||71|||||||||||||Default queue                                                   
100|832948|6|step|3|7|unique|||71|||||||||||||Default queue                                                   
100|832948|6|step|3|2|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|3|4|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|1|6|hash|||71|||||||||||||Default queue                                                   
100|832948|6|step|2|0|scan|||71||||||101523200|||||||Default queue                                                   
100|832948|6|step|0|2|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|2|1|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|1|0|scan|||71||||||17808059392|||||||Default queue                                                   
100|832948|6|step|4|0|scan|||71||||||7301120|||||||Default queue                                                   
100|832948|6|step|1|1|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|0|0|scan|||71||||||88570240|||||||Default queue                                                   
100|832948|6|step|1|5|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|3|6|hjoin|||71|||||||22480057||||||Default queue                                                   
100|832948|6|step|3|0|scan|||71||||||17615745536|||||||Default queue                                                   
100|832948|6|step|3|1|project|||71|||||||||||||Default queue                                                   
100|832948|6|step|3|5|project|||71|||||||||||||Default queue                                                   
100|832976|6|query||||1869|125524|81|49.71||||||||||||Default queue                                                   
100|832976|6|segment|0|||||81|||1|1.49|1.49||||||||Default queue                                                   
100|832976|6|segment|3|||||81|||80|1.45|||||||||Default queue                                                   
100|832976|6|segment|1|||||81|||78|1.02|1.01||||||||Default queue                                                   
100|832976|6|segment|2|||||81|||80|1.03|||||||||Default queue                                                   
100|832976|6|step|0|0|scan|||81||||||205616640|||||||Default queue                                                   
100|832976|6|step|0|2|project|||81|||||||||||||Default queue                                                   
100|832976|6|step|1|2|dist|||81|||||||||||||Default queue                                                   
100|832976|6|step|1|1|project|||81|||||||||||||Default queue                                                   
100|832976|6|step|0|3|hash|||81|||||||||||||Default queue                                                   
100|832976|6|step|2|0|scan|||81||||||4451557318|||||||Default queue                                                   
100|832976|6|step|2|4|project|||81|||||||||||||Default queue                                                   
100|832976|6|step|0|1|project|||81|||||||||||||Default queue                                                   
100|832976|6|step|2|3|hjoin|||81|||||||4536270226||||||Default queue                                                   
100|832976|6|step|2|5|project|||81|||||||||||||Default queue                                                   
100|832976|6|step|1|0|scan|||81||||||4464198141|||||||Default queue                                                   
100|832976|6|step|2|1|project|||81|||||||||||||Default queue                                                   
100|832976|6|step|2|6|aggr|||81|||||||||||||Default queue                                                   
100|833028|6|query||||1011|245715|71|63.72||||||||||||Default queue                                                   
100|833028|6|segment|0|||||71|||1|1.95|1.66||||||||Default queue                                                   
100|833028|6|segment|3|||||71|||34|1.04|1.01||||||||Default queue                                                   
100|833028|6|segment|1|||||71|||35|1.03|1.02||||||||Default queue                                                   
100|833028|6|segment|2|||||71|||1|1.94|1.73||||||||Default queue                                                   
100|833028|6|segment|4|||||71|||34|1.19|||||||||Default queue                                                   
100|833028|6|step|3|2|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|4|1|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|0|1|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|1|3|hjoin|||71|||||||554180529||||||Default queue                                                   
100|833028|6|step|4|0|scan|||71||||||9658368|||||||Default queue                                                   
100|833028|6|step|2|0|scan|||71||||||112235648|||||||Default queue                                                   
100|833028|6|step|1|6|hash|||71|||||||||||||Default queue                                                   
100|833028|6|step|1|5|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|2|1|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|0|0|scan|||71||||||122668032|||||||Default queue                                                   
100|833028|6|step|3|4|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|1|4|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|3|7|unique|||71|||||||||||||Default queue                                                   
100|833028|6|step|3|6|hjoin|||71|||||||22481391||||||Default queue                                                   
100|833028|6|step|1|0|scan|||71||||||17660338688|||||||Default queue                                                   
100|833028|6|step|0|2|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|1|2|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|1|1|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|3|0|scan|||71||||||17673438720|||||||Default queue                                                   
100|833028|6|step|2|2|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|3|1|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|3|3|hjoin|||71|||||||877664890||||||Default queue                                                   
100|833028|6|step|3|5|project|||71|||||||||||||Default queue                                                   
100|833028|6|step|0|3|hash|||71|||||||||||||Default queue                                                   
100|833028|6|step|2|3|hash|||71|||||||||||||Default queue                                                   
100|833086|6|query||||1075|84626|77|46.60|75|||||||||||Default queue                                                   
100|833086|6|segment|0|||||77|||1|2.57|2.74||||||||Default queue                                                   
100|833086|6|segment|2|||||77|||76|1.52|||||||||Default queue                                                   
100|833086|6|segment|1|||||77|||76|1.11|1.00||||||||Default queue                                                   
100|833086|6|step|1|10|dist|||77|||||||||||||Default queue                                                   
100|833086|6|step|1|2|project|||77|||||||||||||Default queue                                                   
100|833086|6|step|1|0|scan|||77||||||18000048306|||||||Default queue                                                   
100|833086|6|step|0|0|scan|||77||||||46282752|||||||Default queue                                                   
100|833086|6|step|0|3|hash|||77|||||||||||||Default queue                                                   
100|833086|6|step|1|13|project|||77|||||||||||||Default queue                                                   
100|833086|6|step|0|1|project|||77|||||||||||||Default queue                                                   
100|833086|6|step|1|3|aggr|||77|||||||||||||Default queue                                                   
100|833086|6|step|1|8|project|||77|||||||||||||Default queue                                                   
100|833086|6|step|1|4|project|||77|||||||||||||Default queue                                                   
100|833086|6|step|1|5|project|||77|||||||||||||Default queue                                                   
100|833086|6|step|1|12|aggr|||77|||||||||||||Default queue                                                   
100|833086|6|step|0|2|project|||77|||||||||||||Default queue                                                   
100|833086|6|step|1|9|aggr|||77|||||||||||||Default queue                                                   
100|833086|6|step|1|1|project|||77|||||||||||||Default queue                                                   
100|833086|6|step|1|6|hjoin|||77|||||||153642310||||||Default queue                                                   
100|833086|6|step|1|7|project|||77|||||||||||||Default queue                                                   
100|833100|6|query||||2182|343773|119|45.85|39128|||||||||||Default queue                                                   
100|833100|6|segment|10|||||119|||93|1.66|||||||||Default queue                                                   
100|833100|6|segment|4|||||119|||8|1.04|1.06||||||||Default queue                                                   
100|833100|6|segment|5|||||119|||12|1.04|1.03||||||||Default queue                                                   
100|833100|6|segment|8|||||119|||93|1.03|1.00||||||||Default queue                                                   
100|833100|6|segment|6|||||119|||6|1.17|1.14||||||||Default queue                                                   
100|833100|6|segment|3|||||119|||2|6.30|||||||||Default queue                                                   
100|833100|6|segment|9|||||119|||93|1.04|||||||||Default queue                                                   
100|833100|6|segment|2|||||119|||1|1.88|1.39||||||||Default queue                                                   
100|833100|6|segment|7|||||119|||6|4.15|||||||||Default queue                                                   
100|833100|6|step|4|2|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|4|3|hash|||119|||||||||||||Default queue                                                   
100|833100|6|step|3|1|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|3|2|hash|||119|||||||||||||Default queue                                                   
100|833100|6|step|6|0|scan|||119||||||525721080|||||||Default queue                                                   
100|833100|6|step|9|1|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|7|2|hash|||119|||||||||||||Default queue                                                   
100|833100|6|step|2|0|scan|||119||||||13015040|||||||Default queue                                                   
100|833100|6|step|8|5|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|9|10|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|9|3|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|5|3|hash|||119|||||||||||||Default queue                                                   
100|833100|6|step|9|4|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|4|1|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|7|0|scan|||119||||||124113920|||||||Default queue                                                   
100|833100|6|step|9|9|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|8|4|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|8|8|dist|||119|||||||||||||Default queue                                                   
100|833100|6|step|2|1|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|3|0|scan|||119||||||68209664|||||||Default queue                                                   
100|833100|6|step|9|7|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|8|7|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|6|1|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|9|2|hjoin|||119|||||||975965158||||||Default queue                                                   
100|833100|6|step|8|2|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|9|6|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|9|5|hjoin|||119|||||||975953904||||||Default queue                                                   
100|833100|6|step|2|2|bcast|||119|||||||||||||Default queue                                                   
100|833100|6|step|6|2|bcast|||119|||||||||||||Default queue                                                   
100|833100|6|step|5|2|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|8|1|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|8|6|hjoin|||119|||||||960689466||||||Default queue                                                   
100|833100|6|step|5|1|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|4|0|scan|||119||||||2252882432|||||||Default queue                                                   
100|833100|6|step|8|0|scan|||119||||||18000048306|||||||Default queue                                                   
100|833100|6|step|8|3|hjoin|||119|||||||978378675||||||Default queue                                                   
100|833100|6|step|9|8|hjoin|||119|||||||975953904||||||Default queue                                                   
100|833100|6|step|5|0|scan|||119||||||4331504832|||||||Default queue                                                   
100|833100|6|step|7|1|project|||119|||||||||||||Default queue                                                   
100|833100|6|step|9|0|scan|||119||||||975965184|||||||Default queue                                                   
100|833160|6|query||||1452|219853|112|78.13|85963|||||||||||Default queue                                                   
100|833160|6|segment|4|||||112|||2||||||||||Default queue                                                   
100|833160|6|segment|1|||||112|||9|1.06|1.06||||||||Default queue                                                   
100|833160|6|segment|3|||||112|||2|1.49|1.48||||||||Default queue                                                   
100|833160|6|segment|0|||||112|||89|1.02|1.00||||||||Default queue                                                   
100|833160|6|segment|5|||||112|||12|1.05|1.07||||||||Default queue                                                   
100|833160|6|segment|2|||||112|||9|5.33|||||||||Default queue                                                   
100|833160|6|step|1|3|hjoin|||112|||||||20861||||||Default queue                                                   
100|833160|6|step|0|2|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|1|0|scan|||112||||||4264772632|||||||Default queue                                                   
100|833160|6|step|0|7|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|0|6|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|0|3|aggr|||112|||||||||||||Default queue                                                   
100|833160|6|step|1|1|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|0|10|aggr|||112|||||||||||||Default queue                                                   
100|833160|6|step|5|0|scan|||112||||||16513881600|||||||Default queue                                                   
100|833160|6|step|3|3|hjoin|||112|||||||12707||||||Default queue                                                   
100|833160|6|step|3|2|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|5|6|aggr|||112|||||||||||||Default queue                                                   
100|833160|6|step|1|2|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|5|2|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|0|1|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|3|4|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|0|5|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|2|2|hash|||112|||||||||||||Default queue                                                   
100|833160|6|step|1|4|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|5|1|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|2|0|scan|||112||||||3072|||||||Default queue                                                   
100|833160|6|step|5|4|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|2|1|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|5|5|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|5|3|hjoin|||112|||||||141540||||||Default queue                                                   
100|833160|6|step|0|11|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|0|0|scan|||112||||||18000048306|||||||Default queue                                                   
100|833160|6|step|1|5|dist|||112|||||||||||||Default queue                                                   
100|833160|6|step|0|8|hash|||112|||||||||||||Default queue                                                   
100|833160|6|step|3|0|scan|||112||||||263817487|||||||Default queue                                                   
100|833160|6|step|3|1|project|||112|||||||||||||Default queue                                                   
100|833160|6|step|3|5|dist|||112|||||||||||||Default queue                                                   
100|833183|6|query||||1067|195139|72|47.37||||||||||||Default queue                                                   
100|833183|6|segment|1|||||72|||72|1.52|||||||||Default queue                                                   
100|833183|6|segment|0|||||72|||72|1.02|1.01||||||||Default queue                                                   
100|833183|6|step|0|2|project|||72|||||||||||||Default queue                                                   
100|833183|6|step|0|0|scan|||72||||||17634444011|||||||Default queue                                                   
100|833183|6|step|0|1|project|||72|||||||||||||Default queue                                                   
100|833197|6|query||||1852|126142|81|49.50||||||||||||Default queue                                                   
100|833197|6|segment|1|||||81|||78|1.03|1.01||||||||Default queue                                                   
100|833197|6|segment|0|||||81|||2|1.36|1.43||||||||Default queue                                                   
100|833197|6|segment|3|||||81|||79|2.18|||||||||Default queue                                                   
100|833197|6|segment|2|||||81|||79|1.03|||||||||Default queue                                                   
100|833197|6|step|1|2|dist|||81|||||||||||||Default queue                                                   
100|833197|6|step|1|0|scan|||81||||||4473871871|||||||Default queue                                                   
100|833197|6|step|0|1|project|||81|||||||||||||Default queue                                                   
100|833197|6|step|2|0|scan|||81||||||4451557318|||||||Default queue                                                   
